Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity
USA,2001,All Commodities,Export,729080421077.0,,No Quantity,
USA,2001,All Commodities,Import,1140900159185.0,,No Quantity,
USA,2000,All Commodities,Re-Export,68191490520.0,,No Quantity,
USA,2000,All Commodities,Export,781830672843.0,,No Quantity,
USA,2000,All Commodities,Import,1217932974446.0,,No Quantity,
USA,1999,All Commodities,Export,692783783523.0,,No Quantity,
USA,1999,All Commodities,Re-Export,50624503309.0,,No Quantity,
USA,1999,All Commodities,Import,1059220066421.0,,No Quantity,
USA,1998,All Commodities,Export,680434596823.0,,No Quantity,
USA,1998,All Commodities,Re-Export,45760606573.0,,No Quantity,
USA,1998,All Commodities,Import,944350087088.0,,No Quantity,
USA,1997,All Commodities,Export,687532541990.0,,No Quantity,
USA,1997,All Commodities,Re-Export,44354154440.0,,No Quantity,
USA,1997,All Commodities,Import,898025469114.0,,No Quantity,
USA,1996,All Commodities,Export,622784142733.0,,No Quantity,
USA,1996,All Commodities,Re-Export,40666055064.0,,No Quantity,
USA,1996,All Commodities,Import,817627145588.0,,No Quantity,
USA,1995,All Commodities,Export,582964674560.0,,No Quantity,
USA,1995,All Commodities,Re-Export,36523184128.0,,No Quantity,
USA,1995,All Commodities,Import,770821455872.0,,No Quantity,
USA,1994,All Commodities,Re-Export,30503701936.0,,No Quantity,
USA,1994,All Commodities,Export,512336854960.0,,No Quantity,
USA,1994,All Commodities,Import,689029922860.0,,No Quantity,
USA,1993,All Commodities,Export,464757163716.0,,No Quantity,
USA,1993,All Commodities,Re-Export,25534348026.0,,No Quantity,
USA,1993,All Commodities,Import,603153591727.0,,No Quantity,
USA,1992,All Commodities,Export,447330086418.0,,No Quantity,
USA,1992,All Commodities,Re-Export,22458624545.0,,No Quantity,
USA,1992,All Commodities,Import,553496473571.0,,No Quantity,
USA,1991,All Commodities,Export,421555416008.0,,No Quantity,
USA,1991,All Commodities,Re-Export,20571634012.0,,No Quantity,
USA,1991,All Commodities,Import,508944033884.0,,No Quantity,
Uzbekistan,2022,All Commodities,Re-Export,342367481.83,,No Quantity,
Uzbekistan,2022,All Commodities,Import,28264000159.02,,No Quantity,
Uzbekistan,2022,All Commodities,Export,15286928437.648,,No Quantity,
Uzbekistan,2021,All Commodities,Import,23885922503.94,,No Quantity,
Uzbekistan,2021,All Commodities,Re-Export,297483318.49,,No Quantity,
Uzbekistan,2021,All Commodities,Export,14092247992.431,,No Quantity,
Uzbekistan,2020,All Commodities,Re-Export,201583542.13,,No Quantity,
Uzbekistan,2020,All Commodities,Export,13280562707.47,,No Quantity,
Uzbekistan,2020,All Commodities,Import,20020135797.97,,No Quantity,
Uzbekistan,2019,All Commodities,Re-Export,91414726.3,,No Quantity,
Uzbekistan,2019,All Commodities,Export,14929506690.43,,No Quantity,
Uzbekistan,2019,All Commodities,Import,21867269545.15,,No Quantity,
Uzbekistan,2018,All Commodities,Import,17313951650.57,,No Quantity,
Uzbekistan,2018,All Commodities,Export,10919011727.15,,No Quantity,
Uzbekistan,2018,All Commodities,Re-Export,275293334.0,,No Quantity,
Uzbekistan,2017,All Commodities,Export,10079471003.21,,No Quantity,
Uzbekistan,2017,All Commodities,Re-Export,321645536.32,,No Quantity,
Uzbekistan,2017,All Commodities,Import,12034948143.34,,No Quantity,
Vanuatu,2011,All Commodities,Import,280646739.0,,No Quantity,
Vanuatu,2011,All Commodities,Export,63531915.0,,No Quantity,
Vanuatu,2010,All Commodities,Import,276007294.0,,No Quantity,
Vanuatu,2010,All Commodities,Export,46174039.0,,No Quantity,
Vanuatu,2009,All Commodities,Import,277511435.0,,No Quantity,
Vanuatu,2009,All Commodities,Export,37745611.0,,No Quantity,
Vanuatu,2007,All Commodities,Import,201713524.0,,No Quantity,
Vanuatu,2007,All Commodities,Export,29905859.0,,No Quantity,
Vanuatu,2006,All Commodities,Import,159110672.0,,No Quantity,
Vanuatu,2006,All Commodities,Export,36698396.0,,No Quantity,
Vanuatu,2000,All Commodities,Import,86738083.0,,No Quantity,
Vanuatu,2000,All Commodities,Export,23327961.0,,No Quantity,
Vanuatu,1994,All Commodities,Import,83255464.0,,No Quantity,
Vanuatu,1994,All Commodities,Export,20734153.0,,No Quantity,
Vanuatu,1993,All Commodities,Import,73518919.0,,No Quantity,
Vanuatu,1993,All Commodities,Export,1363525.0,,No Quantity,
Venezuela,2013,All Commodities,Import,44951787132.0,,No Quantity,
Venezuela,2013,All Commodities,Export,87961213304.0,,No Quantity,
Venezuela,2012,All Commodities,Import,59073186152.0,,No Quantity,
Venezuela,2012,All Commodities,Re-Export,292683761.0,,No Quantity,
Venezuela,2012,All Commodities,Export,95034872067.0,,No Quantity,
Venezuela,2011,All Commodities,Import,48725656517.0,,No Quantity,
Venezuela,2011,All Commodities,Re-Export,8983738.0,,No Quantity,
Venezuela,2011,All Commodities,Export,91094183485.0,,No Quantity,
Venezuela,2010,All Commodities,Import,32342886987.0,,No Quantity,
Venezuela,2010,All Commodities,Export,66962672650.0,,No Quantity,
Venezuela,2009,All Commodities,Re-Export,32184930.0,,No Quantity,
Venezuela,2009,All Commodities,Export,56583100316.0,,No Quantity,
Venezuela,2009,All Commodities,Import,38676637470.0,,No Quantity,
Venezuela,2008,All Commodities,Re-Export,58688390.0,,No Quantity,
Venezuela,2008,All Commodities,Export,83477843236.0,,No Quantity,
Venezuela,2008,All Commodities,Import,47450066625.0,,No Quantity,
Venezuela,2007,All Commodities,Import,41911000000.0,,No Quantity,
Venezuela,2006,All Commodities,Export,61385240164.0,,No Quantity,
Venezuela,2006,All Commodities,Import,30559000000.0,,No Quantity,
Venezuela,2005,All Commodities,Import,21848134453.0,,No Quantity,
Venezuela,2005,All Commodities,Export,55412877449.0,,No Quantity,
Venezuela,2004,All Commodities,Import,14697160950.0,,No Quantity,
Venezuela,2004,All Commodities,Export,39886652066.0,,No Quantity,
Venezuela,2003,All Commodities,Import,8357731503.0,,No Quantity,
Venezuela,2003,All Commodities,Export,24974284733.0,,No Quantity,
Venezuela,2002,All Commodities,Import,11673375652.0,,No Quantity,
Venezuela,2002,All Commodities,Export,23987243772.0,,No Quantity,
Venezuela,2001,All Commodities,Import,16435588338.0,,No Quantity,
Venezuela,2001,All Commodities,Export,25304275826.0,,No Quantity,
Venezuela,2000,All Commodities,Import,14584193887.0,,No Quantity,
Venezuela,2000,All Commodities,Export,30948109688.0,,No Quantity,
Venezuela,1999,All Commodities,Import,13553948776.0,,No Quantity,
Venezuela,1999,All Commodities,Export,20076191895.0,,No Quantity,
Venezuela,1998,All Commodities,Import,14250360832.0,,No Quantity,
Venezuela,1998,All Commodities,Export,17054107648.0,,No Quantity,
Venezuela,1997,All Commodities,Import,13158796288.0,,No Quantity,
Venezuela,1997,All Commodities,Export,22889846784.0,,No Quantity,
Venezuela,1996,All Commodities,Export,23072342016.0,,No Quantity,
Venezuela,1996,All Commodities,Import,8902211584.0,,No Quantity,
Venezuela,1995,All Commodities,Export,19093022720.0,,No Quantity,
Venezuela,1995,All Commodities,Import,10791265280.0,,No Quantity,
Venezuela,1994,All Commodities,Export,16649651200.0,,No Quantity,
Venezuela,1994,All Commodities,Import,8036687872.0,,No Quantity,
Viet Nam,2021,All Commodities,Export,335792597810.0,,No Quantity,
Viet Nam,2021,All Commodities,Import,330752261349.424,,No Quantity,
Viet Nam,2020,All Commodities,Export,281441457236.895,,No Quantity,
Viet Nam,2020,All Commodities,Import,261309451920.758,,No Quantity,
Viet Nam,2019,All Commodities,Export,264610322649.83,,No Quantity,
Viet Nam,2019,All Commodities,Import,253442015854.49,,No Quantity,
Viet Nam,2018,All Commodities,Import,236868822761.78,,No Quantity,
Viet Nam,2018,All Commodities,Export,243698698324.33,,No Quantity,
Viet Nam,2017,All Commodities,Export,215118606999.0,,No Quantity,
Viet Nam,2017,All Commodities,Import,213215299139.3,,No Quantity,
Viet Nam,2016,All Commodities,Import,174978350264.05,,No Quantity,
Viet Nam,2016,All Commodities,Export,176580786634.72,,No Quantity,
Viet Nam,2015,All Commodities,Import,165775857847.0,,No Quantity,
Viet Nam,2015,All Commodities,Export,162016742480.0,,No Quantity,
Viet Nam,2014,All Commodities,Export,150217138752.0,,No Quantity,
Viet Nam,2014,All Commodities,Import,147839047559.0,,No Quantity,
Viet Nam,2013,All Commodities,Export,132032853998.0,,No Quantity,
Viet Nam,2013,All Commodities,Import,132032531179.0,,No Quantity,
Viet Nam,2012,All Commodities,Export,114529170983.0,,No Quantity,
Viet Nam,2012,All Commodities,Import,113780430859.0,,No Quantity,
Viet Nam,2011,All Commodities,Import,106749853535.0,,No Quantity,
Viet Nam,2011,All Commodities,Export,96905673959.0,,No Quantity,
Viet Nam,2010,All Commodities,Import,84838552670.0,,No Quantity,
Viet Nam,2010,All Commodities,Export,72236665000.0,,No Quantity,
Viet Nam,2009,All Commodities,Import,69948810000.0,,No Quantity,
Viet Nam,2009,All Commodities,Export,57096274457.0,,No Quantity,
Viet Nam,2008,All Commodities,Export,62685129696.0,,No Quantity,
Viet Nam,2008,All Commodities,Import,80713829087.0,,No Quantity,
Viet Nam,2007,All Commodities,Import,62764687710.0,,No Quantity,
Viet Nam,2007,All Commodities,Export,48561343186.0,,No Quantity,
Viet Nam,2006,All Commodities,Import,44891115726.0,,No Quantity,
Viet Nam,2006,All Commodities,Export,39826222802.0,,No Quantity,
Viet Nam,2005,All Commodities,Import,36761116336.0,,No Quantity,
Viet Nam,2005,All Commodities,Export,32447129167.0,,No Quantity,
Viet Nam,2004,All Commodities,Import,31968819728.0,,No Quantity,
Viet Nam,2004,All Commodities,Export,26485034706.0,,No Quantity,
Viet Nam,2003,All Commodities,Import,25255777876.0,,No Quantity,
Viet Nam,2003,All Commodities,Export,20149323745.0,,No Quantity,
Viet Nam,2002,All Commodities,Import,19745553636.0,,No Quantity,
Viet Nam,2002,All Commodities,Export,16706052543.0,,No Quantity,
Viet Nam,2001,All Commodities,Import,16217930602.0,,No Quantity,
Viet Nam,2001,All Commodities,Export,15029192447.0,,No Quantity,
Viet Nam,2000,All Commodities,Import,15636528000.0,,No Quantity,
Viet Nam,2000,All Commodities,Export,14482743000.0,,No Quantity,
Wallis and Futuna Isds,2006,All Commodities,Import,57200285.0,,No Quantity,
Wallis and Futuna Isds,2005,All Commodities,Import,50778367.0,,No Quantity,
Wallis and Futuna Isds,2004,All Commodities,Import,52613665.0,,No Quantity,
Wallis and Futuna Isds,2003,All Commodities,Import,41684482.0,,No Quantity,
Wallis and Futuna Isds,2002,All Commodities,Import,37984253.0,,No Quantity,
Wallis and Futuna Isds,2001,All Commodities,Import,32586898.0,,No Quantity,
Wallis and Futuna Isds,2000,All Commodities,Import,36792886.0,,No Quantity,
Yemen,2019,All Commodities,Import,4715958741.226,,No Quantity,
Yemen,2019,All Commodities,Re-Export,15308088.565,,No Quantity,
Yemen,2019,All Commodities,Export,23783553.271,,No Quantity,
Yemen,2018,All Commodities,Import,3309026257.702,,No Quantity,
Yemen,2018,All Commodities,Re-Export,5623012.248,,No Quantity,
Yemen,2018,All Commodities,Export,15456132.069,,No Quantity,
Yemen,2015,All Commodities,Import,6572822909.0,,No Quantity,
Yemen,2015,All Commodities,Re-Export,133910754.0,,No Quantity,
Yemen,2015,All Commodities,Export,509857735.0,,No Quantity,
Yemen,2014,All Commodities,Import,12041580986.0,,No Quantity,
Yemen,2014,All Commodities,Re-Export,480690733.0,,No Quantity,
Yemen,2014,All Commodities,Export,2416887808.0,,No Quantity,
Yemen,2013,All Commodities,Import,13272928405.0,,No Quantity,
Yemen,2013,All Commodities,Re-Export,107408779.0,,No Quantity,
Yemen,2013,All Commodities,Export,7129806232.0,,No Quantity,
Yemen,2012,All Commodities,Import,11259564178.0,,No Quantity,
Yemen,2012,All Commodities,Re-Export,197330509.0,,No Quantity,
Yemen,2012,All Commodities,Export,7062059466.0,,No Quantity,
Yemen,2011,All Commodities,Import,10033590105.0,,No Quantity,
Yemen,2011,All Commodities,Re-Export,195724072.0,,No Quantity,
Yemen,2011,All Commodities,Export,6947667409.0,,No Quantity,
Yemen,2010,All Commodities,Import,9255368349.0,,No Quantity,
Yemen,2010,All Commodities,Re-Export,237950133.0,,No Quantity,
Yemen,2010,All Commodities,Export,6437477010.0,,No Quantity,
Yemen,2009,All Commodities,Import,9184846734.0,,No Quantity,
Yemen,2009,All Commodities,Re-Export,218248736.0,,No Quantity,
Yemen,2009,All Commodities,Export,6258955204.0,,No Quantity,
Yemen,2008,All Commodities,Import,10546160169.0,,No Quantity,
Yemen,2008,All Commodities,Re-Export,403795339.0,,No Quantity,
Yemen,2008,All Commodities,Export,7583784105.0,,No Quantity,
Yemen,2007,All Commodities,Import,8510708299.0,,No Quantity,
Yemen,2007,All Commodities,Re-Export,194674779.0,,No Quantity,
Yemen,2007,All Commodities,Export,6298942738.0,,No Quantity,
Yemen,2006,All Commodities,Import,6080883262.0,,No Quantity,
Yemen,2006,All Commodities,Re-Export,205772165.0,,No Quantity,
Yemen,2006,All Commodities,Export,6654084088.0,,No Quantity,
Yemen,2005,All Commodities,Import,5399865157.0,,No Quantity,
Yemen,2005,All Commodities,Re-Export,176763378.0,,No Quantity,
Yemen,2005,All Commodities,Export,5607665601.0,,No Quantity,
Yemen,2004,All Commodities,Import,3987422348.0,,No Quantity,
Yemen,2004,All Commodities,Re-Export,112358493.0,,No Quantity,
Yemen,2004,All Commodities,Export,4072486780.0,,No Quantity,
Zambia,2021,All Commodities,Export,10101351858.32,,No Quantity,
Zambia,2021,All Commodities,Import,6435394516.056,,No Quantity,
Zambia,2021,All Commodities,Re-Export,265618888.718,,No Quantity,
Zambia,2020,All Commodities,Import,5284698020.068,,No Quantity,
Zambia,2020,All Commodities,Export,7923734126.341,,No Quantity,
Zambia,2020,All Commodities,Re-Export,183654409.318,,No Quantity,
Zambia,2019,All Commodities,Re-Export,211528782.158,,No Quantity,
Zambia,2019,All Commodities,Export,7039429313.974,,No Quantity,
Zambia,2019,All Commodities,Import,7173033511.303,,No Quantity,
Zambia,2018,All Commodities,Re-Export,186221141.459,,No Quantity,
Zambia,2018,All Commodities,Export,9025993762.056,,No Quantity,
Zambia,2018,All Commodities,Import,9494867776.424,,No Quantity,
Zambia,2017,All Commodities,Re-Export,125476537.925,,No Quantity,
Zambia,2017,All Commodities,Export,8028237070.594,,No Quantity,
Zambia,2017,All Commodities,Import,8002135981.468,,No Quantity,
Zambia,2016,All Commodities,Export,6379082559.922,,No Quantity,
Zambia,2016,All Commodities,Re-Export,161811780.888,,No Quantity,
Zambia,2016,All Commodities,Import,7288208901.718,,No Quantity,
Zambia,2015,All Commodities,Re-Export,148044394.261,,No Quantity,
Zambia,2015,All Commodities,Export,6565169137.586,,No Quantity,
Zambia,2015,All Commodities,Import,7932358855.116,,No Quantity,
Zambia,2014,All Commodities,Re-Export,1614033413.857,,No Quantity,
Zambia,2014,All Commodities,Export,9688791704.098,,No Quantity,
Zambia,2014,All Commodities,Import,9927683829.543,,No Quantity,
Zambia,2013,All Commodities,Export,10596212490.727,,No Quantity,
Zambia,2013,All Commodities,Re-Export,1237973075.92,,No Quantity,
Zambia,2013,All Commodities,Import,10537901708.228,,No Quantity,
Zambia,2012,All Commodities,Export,9639945668.25,,No Quantity,
Zambia,2012,All Commodities,Re-Export,705704298.62,,No Quantity,
Zambia,2012,All Commodities,Import,8782857590.184,,No Quantity,
Zambia,2011,All Commodities,Import,7263248587.0,,No Quantity,
Zambia,2011,All Commodities,Export,8783219498.19,,No Quantity,
Zambia,2011,All Commodities,Re-Export,1034192891.0,,No Quantity,
Zambia,2010,All Commodities,Import,5309563279.0,,No Quantity,
Zambia,2010,All Commodities,Export,6530318531.0,,No Quantity,
Zambia,2010,All Commodities,Re-Export,337558717.0,,No Quantity,
Zambia,2009,All Commodities,Import,3819455665.0,,No Quantity,
Zambia,2009,All Commodities,Export,3879732310.0,,No Quantity,
Zambia,2009,All Commodities,Re-Export,212450544.0,,No Quantity,
Zambia,2008,All Commodities,Import,5042018766.0,,No Quantity,
Zambia,2008,All Commodities,Export,4902604425.0,,No Quantity,
Zambia,2008,All Commodities,Re-Export,189316341.0,,No Quantity,
Zambia,2007,All Commodities,Re-Export,128079807.0,,No Quantity,
Zambia,2007,All Commodities,Import,3868435349.0,,No Quantity,
Zambia,2007,All Commodities,Export,4719883440.0,,No Quantity,
Zambia,2006,All Commodities,Import,3051044126.0,,No Quantity,
Zambia,2006,All Commodities,Export,3805186863.0,,No Quantity,
Zambia,2006,All Commodities,Re-Export,130424047.0,,No Quantity,
Zambia,2005,All Commodities,Import,2539714852.0,,No Quantity,
Zambia,2005,All Commodities,Export,2206136798.0,,No Quantity,
Zambia,2005,All Commodities,Re-Export,42029403.0,,No Quantity,
Zambia,2004,All Commodities,Import,2188135901.0,,No Quantity,
Zambia,2004,All Commodities,Re-Export,46405743.0,,No Quantity,
Zambia,2004,All Commodities,Export,1616178594.0,,No Quantity,
Zambia,2003,All Commodities,Export,1019305480.0,,No Quantity,
Zambia,2003,All Commodities,Import,1626605331.0,,No Quantity,
Zambia,2003,All Commodities,Re-Export,46011583.0,,No Quantity,
Zambia,2002,All Commodities,Export,998618798.0,,No Quantity,
